"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify removed applications no longer have access to the database.","34252","test_removed_relation_no_longer_has_access","tests.integration.client_relations","Wed Feb 05 01:35:09 UTC 2025","passed","Wed Feb 05 01:35:43 UTC 2025","","test_internal_client_relations","",""
"Build and deploy a sharded cluster.","94395","test_build_and_deploy","tests.integration","Wed Feb 05 01:29:16 UTC 2025","passed","Wed Feb 05 01:30:50 UTC 2025","","test_charm","",""
"","395","test_user_with_extra_roles","tests.integration","Wed Feb 05 01:34:40 UTC 2025","passed","Wed Feb 05 01:34:40 UTC 2025","","test_charm","",""
"","165302","test_mongos_rotate_certs","tests.integration.tls","Wed Feb 05 01:47:10 UTC 2025","passed","Wed Feb 05 01:49:55 UTC 2025","","test_tls","",""
"Tests that mongos charm can enable TLS.","545298","test_mongos_tls_enabled","tests.integration.tls","Wed Feb 05 01:34:53 UTC 2025","passed","Wed Feb 05 01:43:58 UTC 2025","","test_tls","",""
"Build and deploy a sharded cluster.","350984","test_build_and_deploy","tests.integration.upgrade_tests","Wed Feb 05 01:28:45 UTC 2025","passed","Wed Feb 05 01:34:36 UTC 2025","","test_rollback","",""
"Tests that mongos powers down when no config server is accessible.","64079","test_mongos_can_scale","tests.integration","Wed Feb 05 01:34:40 UTC 2025","passed","Wed Feb 05 01:35:44 UTC 2025","","test_charm","",""
"Tests that new mongos units are accessible externally.","0","test_mongos_external_connections_scale","tests.integration.client_relations","Wed Feb 05 01:36:34 UTC 2025","skipped","Wed Feb 05 01:36:34 UTC 2025","","test_external_client_relations","",""
"Build and deploy a sharded cluster.","358009","test_build_and_deploy","tests.integration.client_relations","Wed Feb 05 01:28:41 UTC 2025","passed","Wed Feb 05 01:34:39 UTC 2025","","test_internal_client_relations","",""
"","228807","test_mongos_starts_with_config_server","tests.integration","Wed Feb 05 01:30:50 UTC 2025","passed","Wed Feb 05 01:34:39 UTC 2025","","test_charm","",""
"Tests that mongos is accessible externally.","22461","test_mongos_bad_configuration","tests.integration.client_relations","Wed Feb 05 01:36:34 UTC 2025","passed","Wed Feb 05 01:36:57 UTC 2025","","test_external_client_relations","",""
"","211900","test_successful_local_upgrade","tests.integration.upgrade_tests","Wed Feb 05 01:34:29 UTC 2025","passed","Wed Feb 05 01:38:01 UTC 2025","","test_upgrades","",""
"Build and deploy a sharded cluster.","373590","test_build_and_deploy","tests.integration.tls","Wed Feb 05 01:28:39 UTC 2025","passed","Wed Feb 05 01:34:53 UTC 2025","","test_tls","",""
"Tests that when a client is integrated with mongos a user it receives connection info.","28734","test_integrate_with_internal_client","tests.integration.client_relations","Wed Feb 05 01:34:39 UTC 2025","passed","Wed Feb 05 01:35:08 UTC 2025","","test_internal_client_relations","",""
"Tests that mongos can disable external connections.","56324","test_mongos_disable_external_connections","tests.integration.client_relations","Wed Feb 05 01:36:57 UTC 2025","passed","Wed Feb 05 01:37:54 UTC 2025","","test_external_client_relations","",""
"Test that all clients use nodeport.","772","test_all_clients_use_nodeport","tests.integration.client_relations","Wed Feb 05 01:36:57 UTC 2025","passed","Wed Feb 05 01:36:57 UTC 2025","","test_external_client_relations","",""
"Tests that TLS is stable","191850","test_mongos_tls_nodeport","tests.integration.tls","Wed Feb 05 01:43:58 UTC 2025","passed","Wed Feb 05 01:47:10 UTC 2025","","test_tls","",""
"Build and deploy a sharded cluster.","433114","test_build_and_deploy","tests.integration.client_relations","Wed Feb 05 01:28:43 UTC 2025","passed","Wed Feb 05 01:35:56 UTC 2025","","test_external_client_relations","",""
"Build and deploy a sharded cluster.","347479","test_build_and_deploy","tests.integration.upgrade_tests","Wed Feb 05 01:28:42 UTC 2025","passed","Wed Feb 05 01:34:29 UTC 2025","","test_upgrades","",""
"Tests that mongos charm can disable TLS.","102811","test_mongos_tls_disabled","tests.integration.tls","Wed Feb 05 01:49:55 UTC 2025","passed","Wed Feb 05 01:51:38 UTC 2025","","test_tls","",""
"Tests that the user created by mongos router has the permissions it asks for.","507","test_user_with_extra_roles","tests.integration.client_relations","Wed Feb 05 01:35:09 UTC 2025","passed","Wed Feb 05 01:35:09 UTC 2025","","test_internal_client_relations","",""
"Tests that mongos charm can disable TLS.","386310","test_mongos_tls_ca_mismatch","tests.integration.tls","Wed Feb 05 01:52:41 UTC 2025","passed","Wed Feb 05 01:59:07 UTC 2025","","test_tls","",""
"Tests that the user created by mongos can connect with auth.","509","test_user_can_connect","tests.integration.client_relations","Wed Feb 05 01:35:08 UTC 2025","passed","Wed Feb 05 01:35:09 UTC 2025","","test_internal_client_relations","",""
"Tests that mongos is accessible externally.","37687","test_mongos_external_connections","tests.integration.client_relations","Wed Feb 05 01:35:56 UTC 2025","passed","Wed Feb 05 01:36:34 UTC 2025","","test_external_client_relations","",""
"","371","test_mongos_has_user","tests.integration","Wed Feb 05 01:34:39 UTC 2025","passed","Wed Feb 05 01:34:40 UTC 2025","","test_charm","",""
"","143909","test_rollback","tests.integration.upgrade_tests","Wed Feb 05 01:34:36 UTC 2025","passed","Wed Feb 05 01:37:00 UTC 2025","","test_rollback","",""
"Verifies that the application and unit are active.","471","test_waits_for_config_server","tests.integration","Wed Feb 05 01:30:50 UTC 2025","passed","Wed Feb 05 01:30:50 UTC 2025","","test_charm","",""
"Test that mongos can enable TLS after being integrated to cluster .","62724","test_tls_reenabled","tests.integration.tls","Wed Feb 05 01:51:38 UTC 2025","passed","Wed Feb 05 01:52:41 UTC 2025","","test_tls","",""
